framework,projeto,fork,base_commit,behind_by,ahead_by,,,android,spring,% android,%spring
Android,ksvc/KSYLive_Android,Stream-Group/KSYLive_Android,3ac06e29240c5468f96e5134fcec11c87da40fb3,17,1,,,,,,
Android,makovkastar/FloatingActionButton,toneloc/FloatingActionButton,35379c796257d960a9571693907cc085ca3ef268,1,1,,,,,,
Android,makovkastar/FloatingActionButton,Mythcube/FloatingActionButton,06efd32191812222ea567fe8ae133309112e917f,0,1,,,,,,
Android,makovkastar/FloatingActionButton,doodeec/FloatingActionButton,bf30333bb8f873f52f22d45656d365e9ce798e46,29,1,,,,,,
Android,makovkastar/FloatingActionButton,msutherland4807/FloatingActionButton,711b37aacc3f5f1587931a5b6de7ae27429e5aa3,33,1,,,,,,
Android,makovkastar/FloatingActionButton,furkanvarol/FloatingActionButton,6936f04ed7fcebac1c70127b82a5c565b1f0f2a4,50,1,,,,,,
Android,makovkastar/FloatingActionButton,www40/FloatingActionButton,63bf027aa9ac626bd795a28bc4191587b26a9718,63,1,,,,,,
Android,makovkastar/FloatingActionButton,nwalters512/FloatingActionButton,d64c3abddc6468927e82c312f572d6058d3301c0,89,1,,,,,,
Android,makovkastar/FloatingActionButton,siddharth96/FloatingActionButton,053500e85651550e0461ea3db4b27e077b0a866b,23,1,,,,,,
Android,makovkastar/FloatingActionButton,longtaoge/FloatingActionButton,2a43e67118f5eccbdfa067c513552ed7f5878287,141,1,,,,,,
Android,makovkastar/FloatingActionButton,airk000/FloatingActionButton,8d5a191c35a3be9b39c136d36d3320176d4eba29,176,1,,,,,,
Android,makovkastar/FloatingActionButton,alexey-rabets/FloatingActionButton,8d5a191c35a3be9b39c136d36d3320176d4eba29,176,1,,,,,,
Android,makovkastar/FloatingActionButton,jiqimaogou/FloatingActionButton,aa8647c89e938b49a84ff760736efd1bbd700df3,185,1,,,,,,
Android,makovkastar/FloatingActionButton,Sonelli/FloatingActionButton,aa8647c89e938b49a84ff760736efd1bbd700df3,185,1,,,,,,
Android,MichaelEvans/Aftermath,burntcookie90/Aftermath,71cbcd1ca3f9f213ba0b4c04ef0708a24b1c686f,6,1,,,,,,
Android,MichaelEvans/Aftermath,android-gems/Aftermath,73defde3653657e56aaea3dedf9bca76cadfbc95,13,1,,,,,,
Android,ragdroid/Dahaka,u4097/Dahaka,4a7d48d8ceb15622176c6b975211e7d2e8f1943b,0,1,,,,,,
Android,ragdroid/Dahaka,xiaogegexiao/Dahaka,4a7d48d8ceb15622176c6b975211e7d2e8f1943b,0,1,,,,,,
Android,openid/AppAuth-Android,dcoletto/AppAuth-Android-For-LinkedIn,f12592517140ecfe91a411090601b4264ddb641f,0,1,,,,,,
Android,openid/AppAuth-Android,Popalay/AppAuth-Android,f12592517140ecfe91a411090601b4264ddb641f,0,1,,,,,,
Android,openid/AppAuth-Android,Vandalko/AppAuth-Android,f12592517140ecfe91a411090601b4264ddb641f,0,1,,,,,,
Android,openid/AppAuth-Android,stonestclair/AppAuth-Android,f12592517140ecfe91a411090601b4264ddb641f,0,1,,,,,,
Android,openid/AppAuth-Android,mark-kowalski/AppAuth-Android,a8da5f5dd640133deedaea8fead7e3e0be8ff376,1,1,,,,,,
Android,openid/AppAuth-Android,xeroxdcanna/AppAuth-Android,a8da5f5dd640133deedaea8fead7e3e0be8ff376,1,1,,,,,,
Android,openid/AppAuth-Android,goda87/AppAuth-Android,7386114db46d7011ee8472308d233fd94e5a95cf,2,1,,,,,,
Android,openid/AppAuth-Android,Laces/AppAuth-Android,7386114db46d7011ee8472308d233fd94e5a95cf,2,1,,,,,,
Android,openid/AppAuth-Android,Ejstn/AppAuth-Android,7386114db46d7011ee8472308d233fd94e5a95cf,2,1,,,,,,
Android,openid/AppAuth-Android,FreebirdRides/AppAuth-Android,bfe9047788ceff0a6325959b0fc7ba5c2c5ea1d6,4,1,,,,,,
Android,openid/AppAuth-Android,tikurahul/AppAuth-Android,390a6c9d24a1b4aed1027bad3a637b2dad7c57c7,5,1,,,,,,
Android,openid/AppAuth-Android,geekarist/AppAuth-Android,390a6c9d24a1b4aed1027bad3a637b2dad7c57c7,5,1,,,,,,
Android,openid/AppAuth-Android,herbage/AppAuth-Android,390a6c9d24a1b4aed1027bad3a637b2dad7c57c7,5,1,,,,,,
Android,openid/AppAuth-Android,ProfitLabs/AppAuth-Android,390a6c9d24a1b4aed1027bad3a637b2dad7c57c7,5,1,,,,,,
Android,openid/AppAuth-Android,zayass/AppAuth-Android,3e46b9fec8572a20a61b3bda99248748356ef3b6,9,1,,,,,,
Android,openid/AppAuth-Android,azaars/AppAuth-Android,51c5b26a2958c341036ba1641f470593040dd568,13,1,,,,,,
Android,openid/AppAuth-Android,Skyscanner/AppAuth-Android,83be3966a61e79d465a1a8fc7818124ec0042e75,20,1,,,,,,
Android,openid/AppAuth-Android,phusung/AppAuth-Android,83be3966a61e79d465a1a8fc7818124ec0042e75,20,1,,,,,,
Android,openid/AppAuth-Android,bbqsrc/AppAuth-Android,2e664e9bee985844b0892eb3eaea28fb23187d4b,26,1,,,,,,
Android,openid/AppAuth-Android,valintepes/AppAuth-Android,fddab98931a4f256872ea4243ebbc1955cbdbd1f,27,1,,,,,,
Android,openid/AppAuth-Android,redcapua/AppAuth-Android,fddab98931a4f256872ea4243ebbc1955cbdbd1f,27,1,,,,,,
Android,openid/AppAuth-Android,PontusNyberg/AppAuth-Android,619e9b0f6d27fd393a8332ceb324d8d243082251,31,1,,,,,,
Android,openid/AppAuth-Android,stnor/AppAuth-Android,619e9b0f6d27fd393a8332ceb324d8d243082251,31,1,,,,,,
Android,openid/AppAuth-Android,parakhj/AppAuth-Android,2e664e9bee985844b0892eb3eaea28fb23187d4b,26,1,,,,,,
Android,openid/AppAuth-Android,wdawson/AppAuth-Android,01050caf6580788efec07e7cb4ce3f9d80dccc71,49,1,,,,,,
Android,openid/AppAuth-Android,lbalmaceda/AppAuth-Android,4477a737b0cb2c1225e3cc4c6526cfefa97df6cd,50,1,,,,,,
Android,openid/AppAuth-Android,panzerfahrer/AppAuth-Android,4477a737b0cb2c1225e3cc4c6526cfefa97df6cd,50,1,,,,,,
Android,openid/AppAuth-Android,Artus91/AppAuth-Android,b84992c282bc76834cb28fa0afb1e1099a97bf8f,68,1,,,,,,
Android,openid/AppAuth-Android,YuriiTsap/AppAuth-Android,2a10fb5341293c5e9b7a506ed19ba7510f5bc84a,99,1,,,,,,
Android,openid/AppAuth-Android,kunall17/AppAuth-Android,010dedf3e77002a31245f0b771775e1b7c857129,127,1,,,,,,
Android,openid/AppAuth-Android,rlce/AppAuth-Android,010dedf3e77002a31245f0b771775e1b7c857129,127,1,,,,,,
Android,benniaobuguai/android-dynamic-action,a124779683/android-dynamic-action,4859ca071bbbcdc6bda6fe69479f6152ac3a5e00,8,1,,,,,,
Android,k0shk0sh/PermissionHelper,super-Hotman/PermissionHelper,2ab52bfd1cddfc3962a5e4e762178f3b8d11436a,25,1,,,,,,
Android,grantland/android-autofittextview,skyplor/android-autofittextview,5c565aa5c3ed62aaa31140440bb526e7435e7947,0,1,,,,,,
Android,grantland/android-autofittextview,shixingxing/android-autofittextview,5c565aa5c3ed62aaa31140440bb526e7435e7947,0,1,,,,,,
Android,grantland/android-autofittextview,andrerinaldi/android-autofittextview,5c565aa5c3ed62aaa31140440bb526e7435e7947,0,1,,,,,,
Android,grantland/android-autofittextview,ChathuraHettiarachchi/android-autofittextview,5c565aa5c3ed62aaa31140440bb526e7435e7947,0,1,,,,,,
Android,grantland/android-autofittextview,ejohansson/android-autofittextview,5c565aa5c3ed62aaa31140440bb526e7435e7947,0,1,,,,,,
Android,grantland/android-autofittextview,jaspervp/android-autofittextview,be10eb4954f4e29eb30e371a3bca81c9cc6aa7b4,2,1,,,,,,
Android,grantland/android-autofittextview,skadyrov/android-autofittextview,be10eb4954f4e29eb30e371a3bca81c9cc6aa7b4,2,1,,,,,,
Android,grantland/android-autofittextview,PulfordJ/android-autofittextview,be10eb4954f4e29eb30e371a3bca81c9cc6aa7b4,2,1,,,,,,
Android,grantland/android-autofittextview,wimanwifi/android-autofittextview,2403d3683546e7270a3181b72560945f9c8e288d,4,1,,,,,,
Android,grantland/android-autofittextview,ndori/android-autofittextview,2403d3683546e7270a3181b72560945f9c8e288d,4,1,,,,,,
Android,ManuelPeinado/ImageLayout,AndyScherzinger/ImageLayout,6be0b5dc361ca1e1039cd8c40ad63721b7a1a154,0,1,,,,,,
Android,HomHomLin/SlidingLayout,afeilo/SlidingLayout,45c9a8063cfde655a40db9e5d3c20d0c1f937c8b,0,1,,,,,,
Android,HomHomLin/SlidingLayout,YuzurihaInori/SlidingLayout,22b83dafc0a5163e0a6a2a2816e55ea91650327a,7,1,,,,,,
Android,ryanlijianchang/Recyclerview-Gallery,baidingpan/Recyclerview-Gallery,7814f8423a8a12860f304b06a894068b09272ca3,1,1,,,,,,
Android,ryanlijianchang/Recyclerview-Gallery,aBenVip/Recyclerview-Gallery,438e590d99bd3942d41e662ed39fc8f4fdfdf271,67,1,,,,,,
Android,tekinarslan/AndroidMaterialDesignToolbar,soltrinox/AndroidMaterialDesignToolbar,6e8c9f4574a0cad34ca03268e345f3c67d881b29,10,1,,,,,,
Android,Devlight/TintLayout,tamzi/TintLayout,05f8e9e28072c25293976513a2bfb142dee17e25,0,1,,,,,,
Android,glt/ScreenRecorder,zhongwcool/ScreenRecorder,27bbe0a5e00de76225b01c8f3a59c14e03e5168c,0,1,,,,,,
Android,lessthanoptimal/BoofCV,aaronshawcs/BoofCV,57f1149d76d2fd710f664168c2f46b5841e17038,167,1,,,,,,
Android,lessthanoptimal/BoofCV,ForeverAct/BoofCV,16fff968dbbe07af4a9cb14395a89cde18ffb72e,1856,1,,,,,,
Android,lessthanoptimal/BoofCV,pacozaa/BoofCV,f11d5b990f326e1be6a867aa0c20c55d788c38f4,2233,1,,,,,,
Android,lessthanoptimal/BoofCV,jooink/BoofCV,8a601eead55aa2e9461c7a15ece21e30b4515b42,2512,1,,,,,,
Android,lessthanoptimal/BoofCV,nrghhh/BoofCV,c2275e6456fea3deea5729bb1d689941a717ee30,2530,1,,,,,,
Android,kiwi-bop/flutter_crashlytics,arok/flutter_crashlytics,e521cd3ceee4ea9eee33c621a976a48da0c883b6,4,1,,,,,,
Android,kiwi-bop/flutter_crashlytics,benadrasni/flutter_crashlytics,c749a82ef13bfda0f2450d18fccd28217e1e2409,24,1,,,,,,
Android,kiwi-bop/flutter_crashlytics,surengrig/flutter_crashlytics,75bb80dc80273fe9abe1166d3c44166615f73138,55,1,,,,,,
Android,kiwi-bop/flutter_crashlytics,yy1300326388/flutter_crashlytics,a9a305bc02f38dbdc8751e6ecaaca3365a857dc8,48,1,,,,,,
Android,skydoves/PowerMenu,hoanngothanh/PowerMenu,11505b54325db22656206f7c29c71e8f0ce42047,5,1,,,,,,
Android,skydoves/PowerMenu,pikaboo/PowerMenu,ec3ec2026a1a9baa8709775d33f99d95f9ced3b0,53,1,,,,,,
Android,android-hacker/VirtualXposed,Mlh1998/VirtualXposed,b4d9a6582ab2cde48c822c656910c1ebeb854990,0,1,,,,,,
Android,android-hacker/VirtualXposed,Metatronxl/VirtualXposed,b4d9a6582ab2cde48c822c656910c1ebeb854990,0,1,,,,,,
Android,android-hacker/VirtualXposed,CrackerCat/VirtualXposed,b4d9a6582ab2cde48c822c656910c1ebeb854990,0,1,,,,,,
Android,android-hacker/VirtualXposed,Placya/VAExposed,eaf0eadba9f988470d6bd1812ceeb78afd4ff049,21,1,,,,,,
Android,android-hacker/VirtualXposed,chago/VAExposed,b4d9a6582ab2cde48c822c656910c1ebeb854990,0,1,,,,,,
Android,LaiFeng-Android/SopCastComponent,luozhanming/SopCastComponent,a95bc36d8ddbae13207c4df8e7b0736ce9b745eb,0,1,,,,,,
Android,aporter/coursera-android,gauravpgaurav/coursera-android,ca41d300a9d92d6349b0a6a2a7aa9d0b5515f45d,1,1,,,,,,
Android,aporter/coursera-android,mingfenghappy/coursera-android,a4c1fceac0d2c0a86f74ebad8ccc7539330e8290,44,1,,,,,,
Android,aporter/coursera-android,psxjpm/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,Antonio1k/GgAndroid,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,chenccharlie/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,zeusz3/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,mitchac/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,ks729/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,waltprorok/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,sujesha/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,sumotoy/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,VinodAkkepalli/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,wiraredi/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,beeyen/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,zhongdeyu/coursera-android,cdaddc2cffd87103eeb16dd1b173c9bba3bce1bd,6,1,,,,,,
Android,aporter/coursera-android,maziarmehrabi/coursera-android,cdaddc2cffd87103eeb16dd1b173c9bba3bce1bd,6,1,,,,,,
Android,aporter/coursera-android,SauravDas90/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,WesleyRen/coursera-android,36da44b40109679babbbdcfc635b436765510fbe,8,1,,,,,,
Android,aporter/coursera-android,aorgaz/coursera-android,cdaddc2cffd87103eeb16dd1b173c9bba3bce1bd,6,1,,,,,,
Android,aporter/coursera-android,ChristosMylonas/coursera-android,36da44b40109679babbbdcfc635b436765510fbe,8,1,,,,,,
Android,aporter/coursera-android,AdarshBk/coursera-android,36da44b40109679babbbdcfc635b436765510fbe,8,1,,,,,,
Android,aporter/coursera-android,randychampagne/coursera_android,ba37b4ed594eff674dad1c51a1306aa49e98646e,14,1,,,,,,
Android,aporter/coursera-android,maany/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,MarqueJaune/coursera-android,811b576804f566b1fbaa3c8be4e77116557d35a5,4,1,,,,,,
Android,aporter/coursera-android,butlermh/coursera-android,ba37b4ed594eff674dad1c51a1306aa49e98646e,14,1,,,,,,
Android,aporter/coursera-android,kc14bolivar/coursera-android,586975c5bb8060ec43fb77a02ab26dafda4db962,17,1,,,,,,
Android,aporter/coursera-android,arjand/coursera-android,f46655485528eec2da8c70e3a14302e6e54d0f16,18,1,,,,,,
Android,aporter/coursera-android,kiarnold/coursera-android,f4a837c6cb7c6422c813b1bda00af7948df658f8,24,1,,,,,,
Android,aporter/coursera-android,chaabni/coursera-android,586975c5bb8060ec43fb77a02ab26dafda4db962,17,1,,,,,,
Android,aporter/coursera-android,Gio2k/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,pthakkar9/coursera-android,77581bbc02aceba5acc8a7b9a0b6a9f192c53518,25,1,,,,,,
Android,aporter/coursera-android,alancapc/coursera-android,77581bbc02aceba5acc8a7b9a0b6a9f192c53518,25,1,,,,,,
Android,aporter/coursera-android,yingding/coursera-android,cdaddc2cffd87103eeb16dd1b173c9bba3bce1bd,6,1,,,,,,
Android,aporter/coursera-android,BenjaminWLarson/coursera-android,77581bbc02aceba5acc8a7b9a0b6a9f192c53518,25,1,,,,,,
Android,aporter/coursera-android,darrenhill/coursera-android,77581bbc02aceba5acc8a7b9a0b6a9f192c53518,25,1,,,,,,
Android,aporter/coursera-android,leehosung/coursera-android,77581bbc02aceba5acc8a7b9a0b6a9f192c53518,25,1,,,,,,
Android,aporter/coursera-android,thomasbabuj/coursera-android,36da44b40109679babbbdcfc635b436765510fbe,8,1,,,,,,
Android,aporter/coursera-android,Daytron/coursera-android,36da44b40109679babbbdcfc635b436765510fbe,8,1,,,,,,
Android,aporter/coursera-android,grant-wright/coursera-android,77581bbc02aceba5acc8a7b9a0b6a9f192c53518,25,1,,,,,,
Android,aporter/coursera-android,williamukoh/coursera-android,77581bbc02aceba5acc8a7b9a0b6a9f192c53518,25,1,,,,,,
Android,aporter/coursera-android,zoupeiyang/coursera-android,0bd8b5c226938d056c56be7e9b6333c446058373,28,1,,,,,,
Android,aporter/coursera-android,agustin04/coursera-android,77581bbc02aceba5acc8a7b9a0b6a9f192c53518,25,1,,,,,,
Android,aporter/coursera-android,jackhuang007/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,paul1453/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,Qining/coursera-android,a4c1fceac0d2c0a86f74ebad8ccc7539330e8290,44,1,,,,,,
Android,aporter/coursera-android,mldeng/coursera-android,a4c1fceac0d2c0a86f74ebad8ccc7539330e8290,44,1,,,,,,
Android,aporter/coursera-android,joeryan/coursera-android,a4c1fceac0d2c0a86f74ebad8ccc7539330e8290,44,1,,,,,,
Android,aporter/coursera-android,AndroidApps101/coursera-android,584d592dd4b11f313a938e063f33494925cf0b80,3,1,,,,,,
Android,aporter/coursera-android,almagest14/coursera-android,a4c1fceac0d2c0a86f74ebad8ccc7539330e8290,44,1,,,,,,
Android,aporter/coursera-android,mexcool/coursera-android,a4c1fceac0d2c0a86f74ebad8ccc7539330e8290,44,1,,,,,,
Android,aporter/coursera-android,dheerajshetty/coursera-android,36da44b40109679babbbdcfc635b436765510fbe,8,1,,,,,,
Android,aporter/coursera-android,smayuras/coursera-android,a2dcbcd086db4c001fac44872aeecf7f9f15be20,57,1,,,,,,
Android,aporter/coursera-android,slackerzz/coursera-android,a4c1fceac0d2c0a86f74ebad8ccc7539330e8290,44,1,,,,,,
Android,aporter/coursera-android,Arlinda/coursera-android,75203dcf24a6758d63362569b73c81b9f995e255,64,1,,,,,,
Android,aporter/coursera-android,lilly-m/coursera-android,d514e3867406146a80f6a0930d16871b6a602eec,71,1,,,,,,
Android,aporter/coursera-android,aphasia0/coursera-android,d514e3867406146a80f6a0930d16871b6a602eec,71,1,,,,,,
Android,shardul/Android,kunal0/Android,c99284cc5bfe3d355cb0f16ac55e33d3a831a1c9,0,1,,,,,,
Android,shardul/Android,justiceamoh/Android,2f70fb6dd67fb98b4ccdf3d005a02a93f05fcfdf,1,1,,,,,,
Android,limpoxe/Android-ServiceManager,lixiaogang03/Android-ServiceManager,9828d3da41a7d01fa302ce1db9d1102b9fec5f9e,0,1,,,,,,
Android,wrapp-archive/floatlabelededittext,rala72/floatlabelededittext,3cfca3afdc2358894dbb157958d2f7c6f42a00c6,0,1,,,,,,
Android,wrapp-archive/floatlabelededittext,gitskim/floatlabelededittext,3cfca3afdc2358894dbb157958d2f7c6f42a00c6,0,1,,,,,,
Android,wrapp-archive/floatlabelededittext,manishpathak99/floatlabelededittext,f68ae6c08fc1ab57666caa583e7dfd1a8aa08335,16,1,,,,,,
Android,wrapp-archive/floatlabelededittext,GabrielCastro/floatlabelededittext,f68ae6c08fc1ab57666caa583e7dfd1a8aa08335,16,1,,,,,,
Android,wrapp-archive/floatlabelededittext,kk-java/floatlabelededittext,e0d868d3b5704cfb97e2c077df4e902ba3fdc4f4,21,1,,,,,,
Android,emotionsense/SensorManager,sibelius/SensorManager,92cb2af9a20ad37150181b03591e2f5083ac3f34,33,1,,,,,,
Android,jiangzehui/MD,OneEggIsBigger/MD,6a370a1a16d0fad41749b9ad5770b9811f47de06,1,1,,,,,,
Android,linsea/UniversalVideoView,Simontok-aplikasi/UniversalVideoView,a77a55f91bdc193a0548bf1472280558c28ddd97,0,1,,,,,,
Android,linsea/UniversalVideoView,znupy/UniversalVideoView,a77a55f91bdc193a0548bf1472280558c28ddd97,0,1,,,,,,
Android,linsea/UniversalVideoView,moonfish11/UniversalVideoView,a77a55f91bdc193a0548bf1472280558c28ddd97,0,1,,,,,,
Android,linsea/UniversalVideoView,find-happiness/UniversalVideoView,ada0b5bcdffb87f5846eb491ef669b0714629c9f,2,1,,,,,,
Spring,DSpace/DSpace,CICBA/DSpace,c17f85e4b32cabacb80edf45152b6e77f987b9c1,1941,1388,,,,,,
Spring,DSpace/DSpace,bdpi/bdpi-dspace,1f67d597e421fff5332970ded21f87d4a952ba3b,4555,889,,,,,,
Spring,DSpace/DSpace,BIBSYSDEV/Brage6,c17f85e4b32cabacb80edf45152b6e77f987b9c1,1941,569,,,,,,
Spring,DSpace/DSpace,CityOfNewYork/DSpace,c17f85e4b32cabacb80edf45152b6e77f987b9c1,1941,555,,,,,,
Spring,DSpace/DSpace,EDUCACAO-LIVRE/DSpace,cdf8378320ac546a5e4a3100d3a37fb386600fdf,3563,221,,,,,,
Spring,Activiti/Activiti,cdeneux/Activiti,4417bb216feb631658be5fb53da2a693926f6001,1770,131,,,,,,
Spring,spring-projects/spring-security-oauth,ccciudatu/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,95,,,,,,
Spring,spring-projects/spring-security-oauth,z1z2z3/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,94,,,,,,
Spring,spring-projects/spring-security-oauth,fduartej/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,94,,,,,,
Spring,spring-projects/spring-security-oauth,naruraghavan/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,94,,,,,,
Spring,spring-projects/spring-security-oauth,tr-aheeva/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,94,,,,,,
Spring,spring-projects/spring-security-oauth,simon-zhou/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,94,,,,,,
Spring,spring-projects/spring-security-oauth,DooiooSource/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,90,,,,,,
Spring,spring-projects/spring-security-oauth,almubinsultan/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,90,,,,,,
Spring,spring-projects/spring-security-oauth,jintoxicate/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,90,,,,,,
Spring,spring-projects/spring-security-oauth,liuwenbo200285/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,90,,,,,,
Spring,spring-projects/spring-security-oauth,kristofferdominique/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,90,,,,,,
Spring,spring-projects/spring-security-oauth,friscoMad/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,90,,,,,,
Spring,spring-projects/spring-security-oauth,danveloper/spring-security-oauth,f4740bfba1b1e8405103198e4ba0140cd127b5d2,627,90,,,,,,
Spring,DSpace/DSpace,CainBrianJ/MOspace,34ce3d1ecd28746d2d6e001468f44c83a60d0884,5701,89,,,,,,
Spring,pkainulainen/gradle-examples,Bragrel/gradle-examples,f3111491b58d8110648800bf316cd9a5dcb4f9b4,0,86,,,,,,
Spring,spring-projects/spring-security-oauth,pzhao12testd/spring-security-oauth,3148a7d89a2a5f3349357b32720b745b13afdc69,75,80,,,,,,
Spring,Activiti/Activiti,camunda/fox-engine,c59e13046b809a19298b925e120fc3ef4cd2d39d,5215,73,,,,,,
Spring,Activiti/Activiti,xuhuisheng/Activiti,41a01f2dd44884a22ce314a1f22f6e3ccba61adc,3468,69,,,,,,
Spring,DSpace/DSpace,FlakyTestDetection/DSpace,fb8eb032d8b3adb49a7f1d9256a376950a697ed2,1269,66,,,,,,
Spring,Activiti/Activiti,tomasz-skonieczny-amg-net/Activiti,1e70b51af58798f0687f4a8eff90d0811dcf89e8,3886,44,,,,,,
Spring,spring-guides/gs-uploading-files,newlight77/gs-uploading-files,88741814857b422592765b61e479c8b28e82f944,62,43,,,,,,
Spring,abel533/Mapper,quhailong1995/Mapper,45c3d716583cba3680e03f1f6790fab5e1f4f668,11,42,,,,,,
Spring,spring-projects/spring-security-oauth,pzhao12teste/spring-security-oauth,3148a7d89a2a5f3349357b32720b745b13afdc69,75,40,,,,,,
Spring,spring-projects/spring-security-oauth,pzhao12testc/spring-security-oauth,3148a7d89a2a5f3349357b32720b745b13afdc69,75,40,,,,,,
Spring,sofastack/sofa-tracer,glmapper/sofa-tracer,3ef5319ae82dbbcdcc86ec2ba77dbd07c6249ee3,0,38,,,,,,
Spring,Zoctan/spring-boot-vue-admin,233moutian/spring-boot-vue-admin,00f37b9ef407ac8c2fc8ec59e3e86c1e7ab34c77,6,38,,,,,,
Spring,DSpace/DSpace,knowledgearc/DSpace,cdf8378320ac546a5e4a3100d3a37fb386600fdf,3563,37,,,,,,
Spring,spring-projects/spring-security-oauth,calvinkrishy/spring-security-oauth,6956405045f5b2496594506b3809068f4f63adc5,991,35,,,,,,
Spring,DSpace/DSpace,AgriOcean/DSpace,454061ff7125f635b82a062d39f319c6c5d9da8e,4439,35,,,,,,
Spring,DSpace/DSpace,RIUNET/DSpace,3bccc1c7c00a049a48ce63302606e59bb5a03bff,5062,33,,,,,,
Spring,DSpace/DSpace,zuki/DSpace,2b9decafccebb669aaa31fcc496b2b9533258d65,4393,32,,,,,,
Spring,Activiti/Activiti,itdevsamurai/Activiti,e761b76cdb5a96d419191f3a6917d812e4043b27,32,30,,,,,,
Spring,abel533/Mapper,jview/Mapper,0ccf4daa9e49ebc682026e36e30ba6b40863fc14,350,30,,,,,,
Spring,apache/dubbo-admin,enjoyor-runlu/incubator-dubbo-ops,aaf3ff8db5ca1415d824e689b15a0e90e4674e61,11,29,,,,,,
Spring,Activiti/Activiti,PointIO/Activiti,5365e507f7314fda1cd94df95ebb373496efaa86,2579,27,,,,,,
Spring,Activiti/Activiti,dgit-hub/Activiti,495a3c766d21cd1f6efbe7a8e877d66ade727ce3,1928,27,,,,,,
Spring,Activiti/Activiti,martin-grofcik/Activiti,bca3543e906b083b8544c13fab427a6dc8c2ccfb,2409,24,,,,,,
Spring,spring-projects/spring-security-oauth,OpenConext/spring-security-oauth,c7ba7a561b833d7768e89d8026a1a4982db80077,73,23,,,,,,
Spring,aws-samples/amazon-ecs-java-microservices,hauk3wu1ff/amazon-ecs-java-microservices,cb5671352cfb9e713db71e526e5265d0e7a38405,0,22,,,,,,
Spring,yu199195/myth,xiaojin21cen/myth,d0945b15c7d46d9973ac92b1e50e3d6145c1b07b,18,22,,,,,,
Spring,dangdangdotcom/config-toolkit,chenld/config-toolkit,55351ab8673ff4d06b0d0fb97c795e69424e5a58,177,22,,,,,,
Spring,Activiti/Activiti,hilmialyaz/Activiti,495480ae807cf4c20786cf37d1333a5159ecaee4,4184,20,,,,,,
Spring,spring-projects/spring-security-oauth,pzhao12testb/spring-security-oauth,3148a7d89a2a5f3349357b32720b745b13afdc69,75,20,,,,,,
Spring,spring-projects/spring-security-oauth,pzhao12testa/spring-security-oauth,3148a7d89a2a5f3349357b32720b745b13afdc69,75,20,,,,,,
Spring,rubenlagus/TelegramBots,bvn13/TelegramBots,431d94548647ee945d46bad09ee8443bab3d91c3,184,20,,,,,,
Spring,Activiti/Activiti,xlz926/Activiti,277830768b597ea7d94c53d67bde18bc44c6165c,3880,19,,,,,,
