framework,projeto,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,?,numberOfJavaFiles
Spring,xuxueli/xxl-mq,95,95,105,61,724,79,523,107,0,0,0,0,91,49,44,276,0,344,297,109,346,0,8,15,3,320,0,5501,1040,3580,1629,1674,925,0,0,0,1861,2543,1440,1103,0,0,0,0,0,197,197,236,108,0,0,64,0,0,0,7,1720,604,604,694,369,67
Spring,ddd-by-examples/event-source-cqrs-sample,18,18,18,17,66,0,66,0,0,0,0,0,24,13,11,77,0,82,63,46,76,0,23,13,0,40,0,882,199,683,411,196,0,0,0,0,329,435,322,113,0,0,0,0,0,25,25,25,20,0,0,4,0,0,0,0,0,92,92,92,80,24
Spring,puniverse/comsat,327,326,338,307,1738,28,1595,101,0,0,0,0,1513,200,195,5022,0,5119,4937,682,5137,0,168,261,205,4503,0,52271,6298,38434,15433,19569,7925,0,0,0,17373,23944,12358,11586,0,0,0,0,0,626,621,657,399,0,0,189,0,0,0,248,10924,6205,6199,6312,5203,312
Spring,Lovnx/micro-service,47,47,48,42,268,14,210,42,0,0,0,0,55,23,21,220,0,234,211,69,234,0,13,8,11,202,0,2267,460,1589,835,534,228,0,0,0,823,1126,713,413,0,0,0,0,0,58,58,60,45,0,0,12,0,0,0,0,613,257,256,260,227,44
Spring,1991wangliang/tx-lcn,153,151,157,93,848,72,721,37,0,0,0,0,149,34,30,738,0,823,789,228,823,0,82,26,10,705,0,8809,1879,6111,2851,2498,831,0,0,0,2950,4159,2376,1783,0,0,0,0,0,272,263,285,148,0,0,104,0,0,0,12,2709,1092,1077,1122,837,111
Spring,spring-projects/sts4,1440,1411,1552,1089,8173,257,7016,717,0,0,0,0,1572,1010,892,9300,0,9756,7707,2393,8717,0,673,1088,391,6565,0,146349,18590,100432,36196,59144,28518,0,0,0,46680,63288,32944,30344,0,0,0,0,0,3535,3408,3881,2345,0,0,1462,0,0,0,421,31445,16609,16297,17635,11936,1120
Spring,proxyee-down-org/proxyee-down,82,75,88,47,424,1,403,17,0,0,0,0,60,84,56,354,0,356,230,208,314,0,3,45,9,257,0,4681,496,3909,1720,2112,306,0,0,0,2169,2859,1633,1226,0,0,0,0,0,186,174,211,86,0,0,95,0,0,0,0,234,660,647,715,410,42
Spring,spring-projects/spring-restdocs,365,365,373,332,2595,15,2058,577,0,0,0,0,461,231,43,2312,0,2393,2137,587,2368,0,179,374,165,1650,0,40410,5305,22789,10545,10892,12962,0,0,0,9631,12977,8226,4751,0,0,0,0,0,559,559,583,402,0,0,171,0,0,0,641,16617,2847,2847,2926,2410,380
Spring,feuyeux/jax-rs2-guide,172,172,174,157,1020,5,867,131,0,0,0,0,175,11,128,553,0,559,548,102,559,0,6,17,41,495,0,7746,1147,5848,3531,2132,778,0,0,0,3384,4257,2869,1388,0,0,0,0,0,237,236,240,168,0,0,76,0,0,0,6,1827,690,688,695,565,163
Spring,yujunhao8831/spring-boot-start-current,141,141,145,118,957,51,684,203,0,0,0,0,182,222,110,620,0,674,454,342,676,0,82,70,25,499,0,12438,1893,6823,3858,2410,3751,0,0,0,3380,4465,2983,1482,0,0,0,0,0,239,239,270,167,0,0,73,0,0,0,72,6029,903,903,988,702,158
Spring,nonocast/todolist,76,76,84,51,336,23,309,1,0,0,0,0,60,3,17,303,0,311,313,130,316,0,24,3,6,283,0,3014,583,2418,1358,780,28,0,0,0,1254,1681,1084,597,0,0,0,0,0,101,101,112,61,0,0,36,0,0,0,0,52,386,386,397,326,48
Spring,tonyboxes/netty-chat,34,29,34,26,221,8,178,30,0,0,0,0,55,92,43,309,0,333,243,66,335,0,26,53,17,239,0,3730,391,2675,1104,1141,665,0,0,0,1096,1573,770,803,0,0,0,0,0,87,61,87,42,0,0,22,0,0,0,4,825,489,426,489,357,32
Spring,adobe/S3Mock,73,72,75,63,587,44,406,118,0,0,0,0,77,18,99,562,0,563,487,158,505,0,30,59,8,408,0,10005,1533,5907,3077,2958,2636,0,0,0,2984,3710,2278,1432,0,0,0,0,0,107,107,128,74,0,0,26,0,0,0,20,2838,714,709,754,579,62
Spring,xuxueli/xxl-api,78,78,88,51,418,37,314,60,0,0,0,0,53,40,21,266,0,316,284,135,324,0,5,16,0,303,0,3847,687,2689,1296,1109,548,0,0,0,1399,1933,1079,854,0,0,0,0,0,149,149,179,108,0,0,46,0,0,0,0,1146,519,519,565,388,47
Spring,spring-cloud-samples/brewery,50,49,50,48,218,0,208,9,0,0,0,0,72,13,18,164,0,165,145,95,158,0,36,23,1,98,0,2206,346,1749,1083,525,113,0,0,0,921,1158,824,334,0,0,0,0,0,65,62,65,51,0,0,18,0,0,0,4,387,187,184,188,167,67
Spring,ScaCap/spring-auto-restdocs,157,157,162,141,984,26,828,87,0,0,0,0,252,113,88,948,0,982,854,377,967,0,71,176,75,645,0,15683,2091,9750,4759,4449,3902,0,0,0,4715,6160,3924,2236,0,0,0,0,0,282,274,306,195,0,0,91,0,0,0,115,6126,1224,1214,1273,1023,154
Spring,rubenlagus/TelegramBots,291,279,294,261,1333,17,1237,47,0,0,0,0,429,124,1058,3114,0,3206,3020,1064,3144,0,91,102,33,2918,0,31591,4782,22975,10237,10366,4618,0,0,0,10619,14907,8422,6485,0,0,0,0,0,834,798,1041,500,0,0,261,0,0,0,68,6611,4091,4055,4343,3408,292
Spring,census-instrumentation/opencensus-java,740,719,764,641,5898,98,4759,889,0,0,0,0,1163,930,2091,4569,0,5064,4169,1138,5099,0,662,695,29,3713,0,92357,9523,57186,27224,29095,26108,0,0,0,27123,34248,21112,13136,0,0,0,0,0,1326,1269,1434,840,0,0,397,0,0,0,625,25403,6107,6018,6298,4854,660
Spring,redisson/redisson,1533,1533,1585,1206,8817,473,7949,156,0,0,0,0,2176,310,829,15405,0,18308,16950,3423,17260,0,3298,617,769,12576,0,221723,32930,137478,56946,71856,51482,0,0,0,72285,95844,48265,47579,0,0,0,0,0,3443,3441,3693,2095,0,0,1141,0,0,0,1810,44583,22767,22742,23583,17218,1353
Spring,Erudika/scoold,84,84,99,45,504,3,431,56,0,0,0,0,54,18,103,525,0,522,505,154,523,0,4,51,29,439,0,8624,832,6033,2345,3168,1816,0,0,0,3333,4482,2099,2383,0,0,0,0,0,215,215,260,102,0,0,90,0,0,0,26,1664,1142,1142,1372,639,46
Spring,opentracing-contrib/java-spring-cloud,107,107,110,94,522,8,460,39,0,0,0,0,148,19,44,404,0,408,333,123,352,0,18,29,3,302,0,6886,889,4256,2769,1212,1751,0,0,0,2259,2832,2064,768,0,0,0,0,0,142,142,152,103,0,0,47,0,0,0,22,3954,463,463,477,416,96
Spring,cometd/cometd,474,469,495,374,5005,399,4181,272,0,0,0,0,1175,69,289,4523,0,4751,4138,1246,4207,0,206,423,590,2988,0,72472,9176,50977,19564,30456,12561,0,0,0,28913,37054,17818,19236,0,0,0,0,0,1335,1303,1427,631,0,0,487,0,0,0,117,11802,7678,7599,7985,5031,390
Spring,airsonic/airsonic,503,495,548,344,3472,271,2827,259,0,0,0,0,454,120,423,3557,0,3561,3420,1373,3540,0,49,438,112,2941,0,50121,8060,33088,13804,17134,9081,0,0,0,18474,24762,12637,12125,0,0,0,0,0,1170,1125,1320,576,0,0,393,0,0,0,60,10372,5865,5788,6221,4065,329
Spring,teaey/spring-boot-starter-dubbo,9,9,9,4,39,1,38,0,0,0,0,0,5,1,3,30,0,30,29,10,30,0,0,0,0,30,0,288,52,232,108,86,4,0,0,0,111,163,94,69,0,0,0,0,0,11,11,11,4,0,0,4,0,0,0,0,8,48,48,49,30,4
Spring,rhwayfun/spring-boot-learning-examples,195,195,196,170,1182,58,994,110,0,0,0,0,267,47,101,1198,0,1305,1248,317,1295,0,114,54,86,1041,0,13999,2432,9047,4334,3676,2559,0,0,0,4771,6437,3693,2744,0,0,0,0,0,341,331,350,256,0,0,69,0,0,0,43,5687,1477,1466,1489,1290,206
Spring,SpringCloud/Moss,382,382,395,339,2233,74,1957,167,0,0,0,0,464,129,207,2467,0,2579,1953,892,2082,0,135,162,162,1623,0,30980,4772,20545,10681,8673,5873,0,0,0,10654,13625,8897,4728,0,0,0,0,0,645,644,701,405,0,0,195,0,0,0,113,9864,3031,3029,3129,2560,409
Spring,spring-guides/gs-serving-web-content,3,3,3,3,11,0,11,0,0,0,0,0,3,1,0,5,0,5,4,1,5,0,0,0,0,5,0,86,17,53,36,9,16,0,0,0,25,33,27,6,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,52,5,5,5,5,5
Spring,sofastack/sofa-tracer,516,515,553,394,3803,154,3071,481,0,0,0,0,505,262,423,2331,0,2469,2223,715,2485,0,175,176,140,1994,0,42586,4953,23484,11001,11537,14209,0,0,0,12601,16664,9186,7478,0,0,0,0,0,969,969,1054,572,0,0,338,0,0,0,380,20660,3611,3603,3804,2599,426
