framework,projeto,arquivo,minSdkVersion/version,targetSdk/groupId,compileSdk/artifactId
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/BcastRecCompOrdBcast/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/SensorRawAccelerometer/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/SensorRawAccelerometer/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/TouchGestureViewFlipperTest/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/TouchGestureViewFlipperTest/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ContentProviderWithCursorLoader/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ContentProviderWithCursorLoader/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ContentProviderWithCursorLoader/ContentProviderWithSimpleCursorAdapter/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ContentProviderWithCursorLoader/ContentProviderWithSimpleCursorAdapter/app/build.gradle,14,19,18
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingHandlerRunnable/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingHandlerRunnable/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ColorPaletteWithNavDrawer/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ColorPaletteWithNavDrawer/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsShapeDrawXML/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsShapeDrawXML/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UISpinner/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UISpinner/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIRadioGroup/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIRadioGroup/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/MapEarthQuakeMap/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/MapEarthQuakeMap/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIAutoComplete/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIAutoComplete/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIDatePickerFragment/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIDatePickerFragment/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsFrameAnimation/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsFrameAnimation/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/FragmentStaticConfigLayout/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/FragmentStaticConfigLayout/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingSimple/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingSimple/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/AlarmCreate/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/AlarmCreate/app/build.gradle,26,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIGridLayout/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIGridLayout/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/SensorCompass/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/SensorCompass/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/BcastRecCompBcast/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/BcastRecCompBcast/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/FragmentQuoteViewerWithActivity/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/FragmentQuoteViewerWithActivity/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/MapLocation/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/MapLocation/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIDatePicker/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIDatePicker/app/build.gradle,21,23,23
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UITimePicker/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UITimePicker/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIListViewCustomAdapter/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIListViewCustomAdapter/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/Ticker/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/Ticker/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsBubbleProgram/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsBubbleProgram/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIListView/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIListView/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingViewPost/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingViewPost/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/HelloAndroidWithLogin/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/HelloAndroidWithLogin/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIButton/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIButton/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsCanvasBubble/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsCanvasBubble/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/AudioVideoAudioManager/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/AudioVideoAudioManager/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/AudioVideoAudioRecording/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/AudioVideoAudioRecording/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/DataManagementFileExternalMemory/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/DataManagementFileExternalMemory/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/LocationGetLocation/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/LocationGetLocation/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/BcastRecSinBcastDynReg/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/BcastRecSinBcastDynReg/app/build.gradle,21,26,26
Android,WrBug/DeveloperHelper,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/WrBug/DeveloperHelper/build.gradle,information not found,information not found,information not found
Android,WrBug/DeveloperHelper,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/WrBug/DeveloperHelper/commonutil/build.gradle,21,28,28
Android,WrBug/DeveloperHelper,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/WrBug/DeveloperHelper/xposedmodule/build.gradle,21,28,28
Android,WrBug/DeveloperHelper,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/WrBug/DeveloperHelper/app/build.gradle,information not found,information not found,information not found
Android,WrBug/DeveloperHelper,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/WrBug/DeveloperHelper/commonwidget/build.gradle,21,28,28
Android,WrBug/DeveloperHelper,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/WrBug/DeveloperHelper/mmkv/build.gradle,21,28,28
Android,WrBug/DeveloperHelper,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/WrBug/DeveloperHelper/basecommon/build.gradle,21,28,28
Android,limpoxe/Android-ServiceManager,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/limpoxe/Android-ServiceManager/build.gradle,information not found,information not found,information not found
Android,limpoxe/Android-ServiceManager,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/limpoxe/Android-ServiceManager/app/build.gradle,11,23,23
Android,limpoxe/Android-ServiceManager,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/limpoxe/Android-ServiceManager/android-servicemanager/build.gradle,9,23,23
Android,wrapp-archive/floatlabelededittext,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wrapp-archive/floatlabelededittext/build.gradle,information not found,information not found,information not found
Android,wrapp-archive/floatlabelededittext,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wrapp-archive/floatlabelededittext/library/build.gradle,7,19,19
Android,wrapp-archive/floatlabelededittext,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wrapp-archive/floatlabelededittext/example/build.gradle,7,19,19
Android,emotionsense/SensorManager,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/emotionsense/SensorManager/build.gradle,14,23,23
Android,zaihuishou/ExpandableRecyclerview,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/zaihuishou/ExpandableRecyclerview/build.gradle,information not found,information not found,information not found
Android,zaihuishou/ExpandableRecyclerview,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/zaihuishou/ExpandableRecyclerview/expandablerecycleradapter/build.gradle,8,24,24
Android,zaihuishou/ExpandableRecyclerview,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/zaihuishou/ExpandableRecyclerview/app/build.gradle,15,24,24
Android,jiangzehui/MD,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/jiangzehui/MD/build.gradle,information not found,information not found,information not found
Android,jiangzehui/MD,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/jiangzehui/MD/app/build.gradle,15,24,24
Android,linsea/UniversalVideoView,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/linsea/UniversalVideoView/build.gradle,information not found,information not found,information not found
Android,linsea/UniversalVideoView,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/linsea/UniversalVideoView/universalvideoview/build.gradle,9,23,23
Android,linsea/UniversalVideoView,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/linsea/UniversalVideoView/universalvideoviewsample/build.gradle,9,23,23
Spring,shzlw/poli,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shzlw/poli/pom.xml,2.1.5.RELEASE
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/pom.xml,1.5.13.RELEASE
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-encode/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-monitor/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-stock-redis/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-rabbitmq/pom.xml,2.6.1
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-banner/pom.xml,0.0.1-SNAPSHOT
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-mybatis-plus/pom.xml,3.1.0
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-data-redis-distributed-lock/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-completable-future/pom.xml,0.0.1-SNAPSHOT
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-cache-redis-2/pom.xml,3.0
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-data-mongo/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-data-redis/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-profile/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-layering-cache/pom.xml,1.2.31
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-mybatis/pom.xml,1.3.0
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-concurrent/pom.xml,1.2.47
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-spring-retry/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-log/pom.xml,1.2.47
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-hystrix/pom.xml,${hystrix.version}
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-data-jpa/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-validated/pom.xml,1.2.31
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-guava-retrying/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-mybatis-druid-2/pom.xml,1.3.0
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-cache-caffeine/pom.xml,2.6.0
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-cache-redis-caffeine/pom.xml,2.6.0
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-cache-redis/pom.xml,3.0
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-cache-ehcache/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-mybatis-druid/pom.xml,1.3.0
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-config/pom.xml,2.4
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-config/bin/pom.xml,1.5.3.RELEASE
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-mybatis-ehcache/pom.xml,1.3.0
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-data-jpa-transaction/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-cache/pom.xml,
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-drools/pom.xml,1.3.0
Spring,wyh-spring-ecosystem-student/spring-boot-student,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wyh-spring-ecosystem-student/spring-boot-student/spring-boot-student-mybatis-redis/pom.xml,1.3.0
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-json-converter/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-spring-security-policies/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-bpmn-converter/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-bpmn-model/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-process-validation/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-bpmn-layout/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-spring-identity/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-image-generator/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-spring-security/pom.xml,7.0.0.Beta1
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-spring-boot-starter/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-spring/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-api/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-api/activiti-cloud-common-model-api-impl/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-api/activiti-task-runtime-api/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-api/activiti-common-model-api/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-api/activiti-task-model-api/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-api/activiti-cloud-common-model-api/pom.xml,
Spring,Activiti/Activiti,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Activiti/Activiti/activiti-api/activiti-process-runtime-api/pom.xml,
